Sort,FIPS,State,County,Latitude,Longitude
1899,37017,NC,Bladen,34.591949,-78.5395
1900,37019,NC,Brunswick,34.038708,-78.2277
1901,37021,NC,Buncombe,35.609371,-82.5304
1902,37023,NC,Burke,35.746182,-81.7062
1903,37025,NC,Cabarrus,35.387845,-80.5529
1904,37027,NC,Caldwell,35.957857,-81.5301
1905,37029,NC,Camden,36.342344,-76.1625
1906,37031,NC,Carteret,34.858313,-76.527
1907,37033,NC,Caswell,36.393097,-79.3325
1908,37035,NC,Catawba,35.663182,-81.2142
1909,37037,NC,Chatham,35.704994,-79.2515
1910,37039,NC,Cherokee,35.136233,-84.0613
1911,37041,NC,Chowan,36.127288,-76.6021
1912,37043,NC,Clay,35.052997,-83.7523
1913,37045,NC,Cleveland,35.33463,-81.5571
1914,37047,NC,Columbus,34.260471,-78.6364
1915,37049,NC,Craven,35.118179,-77.0825
1916,37051,NC,Cumberland,35.050192,-78.8287
1917,37053,NC,Currituck,36.372174,-75.9412
1918,37055,NC,Dare,35.606269,-75.7675
1919,37057,NC,Davidson,35.795123,-80.2065
1920,37059,NC,Davie,35.929356,-80.5425
1921,37061,NC,Duplin,34.934403,-77.9335
1922,37063,NC,Durham,36.036589,-78.8779
1923,37065,NC,Edgecombe,35.917055,-77.6027
1924,37067,NC,Forsyth,36.131667,-80.2573
1925,37069,NC,Franklin,36.088241,-78.2831
1926,37071,NC,Gaston,35.293344,-81.1773
1927,37073,NC,Gates,36.442135,-76.7024
1928,37075,NC,Graham,35.348111,-83.8309
1929,37077,NC,Granville,36.299884,-78.6576
1930,37079,NC,Greene,35.481933,-77.6817
1931,37081,NC,Guilford,36.079065,-79.7887
1932,37083,NC,Halifax,36.251438,-77.6448
1933,37085,NC,Harnett,35.368635,-78.8716
1934,37087,NC,Haywood,35.557097,-82.9728
1935,37089,NC,Henderson,35.336424,-82.4796
1936,37091,NC,Hertford,36.363517,-76.9816
1937,37093,NC,Hoke,35.017233,-79.242
1938,37095,NC,Hyde,35.408157,-76.1537
1939,37097,NC,Iredell,35.806356,-80.8745
1940,37099,NC,Jackson,35.286463,-83.1306
1941,37101,NC,Johnston,35.513405,-78.3673
1942,37103,NC,Jones,35.03216,-77.3564
1943,37105,NC,Lee,35.476075,-79.1722
1944,37107,NC,Lenoir,35.238062,-77.639
1945,37109,NC,Lincoln,35.487825,-81.2252
1946,37111,NC,McDowell,35.682232,-82.048
1947,37113,NC,Macon,35.152959,-83.4219
1948,37115,NC,Madison,35.86408,-82.7127
1949,37117,NC,Martin,35.841059,-77.1129
1950,37119,NC,Mecklenburg,35.246862,-80.8338
1951,37121,NC,Mitchell,36.013102,-82.1636
1952,37123,NC,Montgomery,35.338071,-79.9042
1953,37125,NC,Moore,35.310163,-79.4807
1954,37127,NC,Nash,35.965945,-77.9876
1955,37129,NC,New Hanover,34.177466,-77.8714
1956,37131,NC,Northampton,36.421774,-77.3984
1957,37133,NC,Onslow,34.76346,-77.5033
1958,37135,NC,Orange,36.062499,-79.1194
1959,37137,NC,Pamlico,35.147462,-76.6651
1960,37139,NC,Pasquotank,36.265276,-76.2604
1961,37141,NC,Pender,34.512581,-77.888
1962,37143,NC,Perquimans,36.178261,-76.4043
1963,37145,NC,Person,36.386387,-78.9655
1964,37147,NC,Pitt,35.591065,-77.3724
1965,37149,NC,Polk,35.278928,-82.1677
1966,37151,NC,Randolph,35.709915,-79.8062
1967,37153,NC,Richmond,35.001957,-79.7478
1968,37155,NC,Robeson,34.63921,-79.1009
1969,37157,NC,Rockingham,36.380927,-79.7829
1970,37159,NC,Rowan,35.639218,-80.5253
1971,37161,NC,Rutherford,35.402747,-81.9196
1972,37163,NC,Sampson,34.990575,-78.3714
1973,37165,NC,Scotland,34.840023,-79.4773
1974,37167,NC,Stanly,35.310523,-80.2544
1975,37169,NC,Stokes,36.404195,-80.2393
1976,37171,NC,Surry,36.415416,-80.6865
1977,37173,NC,Swain,35.568849,-83.4656
1978,37175,NC,Transylvania,35.210095,-82.8167
1979,37177,NC,Tyrrell,35.87042,-76.1653
1980,37179,NC,Union,34.991501,-80.5301
1981,37181,NC,Vance,36.365481,-78.4054
1982,37183,NC,Wake,35.789846,-78.6506
1983,37185,NC,Warren,36.397979,-78.0999
1984,37187,NC,Washington,35.844589,-76.5723
1985,37189,NC,Watauga,36.235371,-81.7099
1986,37191,NC,Wayne,35.362741,-78.0048
1987,37193,NC,Wilkes,36.209303,-81.1654
1988,37195,NC,Wilson,35.704125,-77.919
1989,37197,NC,Yadkin,36.158765,-80.6652
1990,37199,NC,Yancey,35.889504,-82.304
1991,38001,ND,Adams,46.096815,-102.5332
1992,38003,ND,Barnes,46.94255,-98.0702
1993,38005,ND,Benson,48.071738,-99.362
1994,38007,ND,Billings,47.009283,-103.3649
1995,38009,ND,Bottineau,48.794412,-100.8313
1996,38011,ND,Bowman,46.107807,-103.5066
1997,38013,ND,Burke,48.786453,-102.5201
1998,38015,ND,Burleigh,46.971843,-100.462
1999,38017,ND,Cass,46.927003,-97.2524
2000,38019,ND,Cavalier,48.768439,-98.4638
2001,38021,ND,Dickey,46.107756,-98.4965
2002,38023,ND,Divide,48.818142,-103.4977
2003,38025,ND,Dunn,47.35461,-102.6124
2004,38027,ND,Eddy,47.723436,-98.9005
2005,38029,ND,Emmons,46.284255,-100.2378
2006,38031,ND,Foster,47.464327,-98.8728
2007,38033,ND,Golden Valley,46.938924,-103.8446
2008,38035,ND,Grand Forks,47.926003,-97.4509
2009,38037,ND,Grant,46.357827,-101.639
2010,38039,ND,Griggs,47.463463,-98.2324
2011,38041,ND,Hettinger,46.434939,-102.4584
2012,38043,ND,Kidder,46.935385,-99.7427
2013,38045,ND,LaMoure,46.464195,-98.5261
2014,38047,ND,Logan,46.469278,-99.5046
2015,38049,ND,McHenry,48.233842,-100.6333
2016,38051,ND,McIntosh,46.117034,-99.443
2017,38053,ND,McKenzie,47.742475,-103.4032
2018,38055,ND,McLean,47.653055,-101.4218
2019,38057,ND,Mercer,47.303279,-101.8208
2020,38059,ND,Morton,46.713789,-101.2797
2021,38061,ND,Mountrail,48.210291,-102.3648
2022,38063,ND,Nelson,47.918667,-98.2044
2023,38065,ND,Oliver,47.118079,-101.3314
2024,38067,ND,Pembina,48.766896,-97.5454
2025,38069,ND,Pierce,48.238883,-99.9665
2026,38071,ND,Ramsey,48.265551,-98.7373
2027,38073,ND,Ransom,46.449276,-97.6476
2028,38075,ND,Renville,48.712782,-101.6582
2029,38077,ND,Richland,46.265219,-96.938
2030,38079,ND,Rolette,48.768272,-99.8405
2031,38081,ND,Sargent,46.108206,-97.63
2032,38083,ND,Sheridan,47.581373,-100.3415
2033,38085,ND,Sioux,46.109282,-101.0475
2034,38087,ND,Slope,46.445834,-103.4625
2035,38089,ND,Stark,46.817031,-102.662
2036,38091,ND,Steele,47.458288,-97.7189
2037,38093,ND,Stutsman,46.971103,-98.9576
2038,38095,ND,Towner,48.682183,-99.2482
2039,38097,ND,Traill,47.446215,-97.1648
2040,38099,ND,Walsh,48.376979,-97.7222
2041,38101,ND,Ward,48.216686,-101.5405
2042,38103,ND,Wells,47.580851,-99.6715
2043,38105,ND,Williams,48.345867,-103.4874
2044,39001,OH,Adams,38.841681,-83.4742
2045,39003,OH,Allen,40.771528,-84.1065
2046,39005,OH,Ashland,40.843274,-82.2701
2047,39007,OH,Ashtabula,41.906644,-80.7456
2048,39009,OH,Athens,39.333848,-82.046
2049,39011,OH,Auglaize,40.561309,-84.224
2050,39013,OH,Belmont,40.017682,-80.9677
2051,39015,OH,Brown,38.931377,-83.8668
2052,39017,OH,Butler,39.439915,-84.5654
2053,39019,OH,Carroll,40.579884,-81.0908
2054,39021,OH,Champaign,40.132759,-83.7675
2055,39023,OH,Clark,39.917032,-83.7837
2056,39025,OH,Clermont,39.052084,-84.1496
2057,39027,OH,Clinton,39.414041,-83.8145
2058,39029,OH,Columbiana,40.768462,-80.7772
2059,39031,OH,Coshocton,40.29672,-81.9301
2060,39033,OH,Crawford,40.848508,-82.9248
2061,39035,OH,Cuyahoga,41.760392,-81.7242
2062,39037,OH,Darke,40.132176,-84.6204
2063,39039,OH,Defiance,41.321679,-84.4864
2064,39041,OH,Delaware,40.278941,-83.0075
2065,39043,OH,Erie,41.554006,-82.5259
2066,39045,OH,Fairfield,39.752935,-82.6283
2067,39047,OH,Fayette,39.553845,-83.4593
2068,39049,OH,Franklin,39.969447,-83.0083
2069,39051,OH,Fulton,41.597264,-84.1243
2070,39053,OH,Gallia,38.817046,-82.3017
2071,39055,OH,Geauga,41.499322,-81.1735
2072,39057,OH,Greene,39.687479,-83.8949
2073,39059,OH,Guernsey,40.056665,-81.4979
2074,39061,OH,Hamilton,39.196927,-84.5442
2075,39063,OH,Hancock,41.000471,-83.666
2076,39065,OH,Hardin,40.660415,-83.6641
2077,39067,OH,Harrison,40.292318,-81.0916
2078,39069,OH,Henry,41.335072,-84.0659
2079,39071,OH,Highland,39.184488,-83.6037
2080,39073,OH,Hocking,39.490343,-82.4834
2081,39075,OH,Holmes,40.565309,-81.9299
2082,39077,OH,Huron,41.14508,-82.5946
2083,39079,OH,Jackson,39.013477,-82.6141
2084,39081,OH,Jefferson,40.399188,-80.7614
2085,39083,OH,Knox,40.40362,-82.4224
2086,39085,OH,Lake,41.924116,-81.3926
2087,39087,OH,Lawrence,38.603866,-82.5172
2088,39089,OH,Licking,40.093609,-82.4813
2089,39091,OH,Logan,40.387553,-83.7663
2090,39093,OH,Lorain,41.438805,-82.1797
2091,39095,OH,Lucas,41.682321,-83.4689
2092,39097,OH,Madison,39.896607,-83.4009
2093,39099,OH,Mahoning,41.01088,-80.7704
2094,39101,OH,Marion,40.588208,-83.1729
2095,39103,OH,Medina,41.116051,-81.8996
2096,39105,OH,Meigs,39.089807,-82.0284
2097,39107,OH,Mercer,40.535333,-84.6321
2098,39109,OH,Miami,40.053326,-84.2284
2099,39111,OH,Monroe,39.725969,-81.0907
2100,39113,OH,Montgomery,39.755218,-84.2905
2101,39115,OH,Morgan,39.624946,-81.8617
2102,39117,OH,Morrow,40.525266,-82.7977
2103,39119,OH,Muskingum,39.966046,-81.9435
2104,39121,OH,Noble,39.767232,-81.4526
2105,39123,OH,Ottawa,41.544467,-83.0093
2106,39125,OH,Paulding,41.119141,-84.577
2107,39127,OH,Perry,39.743187,-82.238
2108,39129,OH,Pickaway,39.648947,-83.0528
2109,39131,OH,Pike,39.071365,-83.0529
2110,39133,OH,Portage,41.16864,-81.1969
2111,39135,OH,Preble,39.737906,-84.6454
2112,39137,OH,Putnam,41.024533,-84.1299
2113,39139,OH,Richland,40.774167,-82.5427
2114,39141,OH,Ross,39.323763,-83.0596
2115,39143,OH,Sandusky,41.355291,-83.1427
2116,39145,OH,Scioto,38.815019,-82.999
2117,39147,OH,Seneca,41.120008,-83.1274
2118,39149,OH,Shelby,40.33668,-84.2041
2119,39151,OH,Stark,40.814131,-81.3657
2120,39153,OH,Summit,41.121851,-81.5349
2121,39155,OH,Trumbull,41.308936,-80.7677
2122,39157,OH,Tuscarawas,40.447441,-81.4712
2123,39159,OH,Union,40.295901,-83.367
2124,39161,OH,Van Wert,40.85552,-84.5858
2125,39163,OH,Vinton,39.252014,-82.486
2126,39165,OH,Warren,39.425652,-84.1699
2127,39167,OH,Washington,39.450684,-81.4907
2128,39169,OH,Wayne,40.829661,-81.8872
2129,39171,OH,Williams,41.564958,-84.5843
2130,39173,OH,Wood,41.360183,-83.6227
2131,39175,OH,Wyandot,40.840122,-83.3132
2132,40001,OK,Adair,35.8975,-94.6517
2133,40003,OK,Alfalfa,36.729703,-98.3234
2134,40005,OK,Atoka,34.374813,-96.0347
2135,40007,OK,Beaver,36.748334,-100.4831
2136,40009,OK,Beckham,35.273945,-99.6716
2137,40011,OK,Blaine,35.877782,-98.4289
2138,40013,OK,Bryan,33.964004,-96.2641
2139,40015,OK,Caddo,35.16792,-98.381
2140,40017,OK,Canadian,35.543416,-97.9798
2141,40019,OK,Carter,34.251848,-97.2879
2142,40021,OK,Cherokee,35.904367,-94.9968
2143,40023,OK,Choctaw,34.027645,-95.5542
2144,40025,OK,Cimarron,36.755276,-102.5087
2145,40027,OK,Cleveland,35.203117,-97.3283
2146,40029,OK,Coal,34.582861,-96.288
2147,40031,OK,Comanche,34.662628,-98.4766
2148,40033,OK,Cotton,34.290676,-98.3734
2149,40035,OK,Craig,36.76389,-95.2016
2150,40037,OK,Creek,35.907732,-96.3798
2151,40039,OK,Custer,35.645601,-98.9974
2152,40041,OK,Delaware,36.393369,-94.8082
2153,40043,OK,Dewey,35.978433,-99.0141
2154,40045,OK,Ellis,36.224258,-99.7501
2155,40047,OK,Garfield,36.378273,-97.7877
2156,40049,OK,Garvin,34.70935,-97.3127
2157,40051,OK,Grady,35.021058,-97.8869
2158,40053,OK,Grant,36.788254,-97.7882
2159,40055,OK,Greer,34.935263,-99.553
2160,40057,OK,Harmon,34.745971,-99.8442
2161,40059,OK,Harper,36.800456,-99.6628
2162,40061,OK,Haskell,35.232294,-95.1096
2163,40063,OK,Hughes,35.052934,-96.2512
2164,40065,OK,Jackson,34.593949,-99.4122
2165,40067,OK,Jefferson,34.105092,-97.8388
2166,40069,OK,Johnston,34.313455,-96.6543
2167,40071,OK,Kay,36.814842,-97.1438
2168,40073,OK,Kingfisher,35.949431,-97.9346
2169,40075,OK,Kiowa,34.921489,-98.9816
2170,40077,OK,Latimer,34.875137,-95.2723
2171,40079,OK,Le Flore,34.899642,-94.7035
2172,40081,OK,Lincoln,35.703118,-96.8814
2173,40083,OK,Logan,35.914151,-97.4508
2174,40085,OK,Love,33.957775,-97.2451
2175,40087,OK,McClain,35.016414,-97.4498
2176,40089,OK,McCurtain,34.117073,-94.7661
2177,40091,OK,McIntosh,35.369092,-95.6718
2178,40093,OK,Major,36.313119,-98.542
2179,40095,OK,Marshall,34.027007,-96.7705
2180,40097,OK,Mayes,36.303804,-95.2356
2181,40099,OK,Murray,34.485766,-97.0716
2182,40101,OK,Muskogee,35.617551,-95.3839
2183,40103,OK,Noble,36.384901,-97.2363
2184,40105,OK,Nowata,36.789615,-95.6133
2185,40107,OK,Okfuskee,35.466804,-96.3278
2186,40109,OK,Oklahoma,35.554611,-97.4094
2187,40111,OK,Okmulgee,35.646879,-95.9646
2188,40113,OK,Osage,36.62468,-96.4084
2189,40115,OK,Ottawa,36.835764,-94.8027
2190,40117,OK,Pawnee,36.313704,-96.6967
2191,40119,OK,Payne,36.079225,-96.9753
2192,40121,OK,Pittsburg,34.92554,-95.7481
2193,40123,OK,Pontotoc,34.721071,-96.6927
2194,40125,OK,Pottawatomie,35.211393,-96.957
2195,40127,OK,Pushmataha,34.377896,-95.4081
2196,40129,OK,Roger Mills,35.708554,-99.7416
2197,40131,OK,Rogers,36.378082,-95.6013
2198,40133,OK,Seminole,35.158366,-96.6029
2199,40135,OK,Sequoyah,35.502435,-94.7508
2200,40137,OK,Stephens,34.481361,-97.8556
2201,40139,OK,Texas,36.741964,-101.4884
2202,40141,OK,Tillman,34.371085,-98.9317
2203,40143,OK,Tulsa,36.120121,-95.9417
2204,40145,OK,Wagoner,35.963479,-95.5141
2205,40147,OK,Washington,36.70438,-95.9062
2206,40149,OK,Washita,35.290177,-98.992
2207,40151,OK,Woods,36.765141,-98.869
2208,40153,OK,Woodward,36.425619,-99.2737
2209,41001,OR,Baker,44.703427,-117.6919
2210,41003,OR,Benton,44.490623,-123.4263
2211,41005,OR,Clackamas,45.160493,-122.1951
2212,41007,OR,Clatsop,46.024509,-123.705
2213,41009,OR,Columbia,45.941932,-123.0811
2214,41011,OR,Coos,43.184193,-124.0926
2215,41013,OR,Crook,44.163054,-120.3716
2216,41015,OR,Curry,42.466671,-124.2114
2217,41017,OR,Deschutes,43.915118,-121.2256
2218,41019,OR,Douglas,43.285904,-123.1544
2219,41021,OR,Gilliam,45.381666,-120.2119
2220,41023,OR,Grant,44.496326,-119.0141
2221,41025,OR,Harney,43.064355,-118.9859
2222,41027,OR,Hood River,45.511775,-121.656
2223,41029,OR,Jackson,42.411782,-122.6758
2224,41031,OR,Jefferson,44.64379,-121.183
2225,41033,OR,Josephine,42.385382,-123.5972
2226,41035,OR,Klamath,42.683761,-121.6462
2227,41037,OR,Lake,42.788401,-120.3898
2228,41039,OR,Lane,43.928276,-122.8977
2229,41041,OR,Lincoln,44.641076,-123.9112
2230,41043,OR,Linn,44.494824,-122.5438
2231,41045,OR,Malheur,43.1877,-117.604
2232,41047,OR,Marion,44.900898,-122.5763
2233,41049,OR,Morrow,45.425496,-119.6023
2234,41051,OR,Multnomah,45.547693,-122.4172
2235,41053,OR,Polk,44.904395,-123.3973
2236,41055,OR,Sherman,45.399216,-120.6785
2237,41057,OR,Tillamook,45.455743,-123.7593
2238,41059,OR,Umatilla,45.5912,-118.7339
2239,41061,OR,Union,45.304047,-117.9991
2240,41063,OR,Wallowa,45.593753,-117.1856
2241,41065,OR,Wasco,45.164536,-121.1651
2242,41067,OR,Washington,45.553542,-123.0976
2243,41069,OR,Wheeler,44.736411,-120.0269
2244,41071,OR,Yamhill,45.248138,-123.3161
2245,42001,PA,Adams,39.869471,-77.2177
2246,42003,PA,Allegheny,40.46892,-79.9809
2247,42005,PA,Armstrong,40.812379,-79.4641
2248,42007,PA,Beaver,40.68414,-80.3507
2249,42009,PA,Bedford,39.997115,-78.49
2250,42011,PA,Berks,40.413957,-75.9269
2251,42013,PA,Blair,40.497926,-78.3106
2252,42015,PA,Bradford,41.791495,-76.5021
2253,42017,PA,Bucks,40.336887,-75.1071
2254,42019,PA,Butler,40.913834,-79.919
2255,42021,PA,Cambria,40.494127,-78.7153
2256,42023,PA,Cameron,41.438289,-78.1983
2257,42025,PA,Carbon,40.917833,-75.7094
2258,42027,PA,Centre,40.90916,-77.8478
2259,42029,PA,Chester,39.973965,-75.7497
2260,42031,PA,Clarion,41.198239,-79.4204
2261,42033,PA,Clearfield,41.000249,-78.4737
2262,42035,PA,Clinton,41.245301,-77.6491
2263,42037,PA,Columbia,41.045517,-76.4043
2264,42039,PA,Crawford,41.68684,-80.1078
2265,42041,PA,Cumberland,40.164782,-77.2634
2266,42043,PA,Dauphin,40.412565,-76.7926
2267,42045,PA,Delaware,39.91667,-75.3988
2268,42047,PA,Elk,41.427334,-78.6539
2269,42049,PA,Erie,42.117952,-80.0964
2270,42051,PA,Fayette,39.914115,-79.6446
2271,42053,PA,Forest,41.513304,-79.2497
2272,42055,PA,Franklin,39.926686,-77.7245
2273,42057,PA,Fulton,39.910751,-78.1226
2274,42059,PA,Greene,39.848983,-80.2257
2275,42061,PA,Huntingdon,40.422321,-77.9686
2276,42063,PA,Indiana,40.651432,-79.0875
2277,42065,PA,Jefferson,41.130287,-78.999
2278,42067,PA,Juniata,40.530673,-77.4004
2279,42069,PA,Lackawanna,41.44025,-75.6096
2280,42071,PA,Lancaster,40.041992,-76.2502
2281,42073,PA,Lawrence,40.992735,-80.3344
2282,42075,PA,Lebanon,40.367344,-76.458
2283,42077,PA,Lehigh,40.614241,-75.5906
2284,42079,PA,Luzerne,41.172787,-75.976
2285,42081,PA,Lycoming,41.343624,-77.0553
2286,42083,PA,McKean,41.81459,-78.5725
2287,42085,PA,Mercer,41.300014,-80.2528
2288,42087,PA,Mifflin,40.61189,-77.6207
2289,42089,PA,Monroe,41.056233,-75.329
2290,42091,PA,Montgomery,40.209999,-75.3702
2291,42093,PA,Montour,41.029261,-76.6653
2292,42095,PA,Northampton,40.752791,-75.3074
2293,42097,PA,Northumberland,40.851524,-76.7099
2294,42099,PA,Perry,40.39778,-77.2663
2295,42101,PA,Philadelphia,40.009376,-75.1333
2296,42103,PA,Pike,41.325949,-75.0315
2297,42105,PA,Potter,41.748222,-77.8947
2298,42107,PA,Schuylkill,40.70369,-76.2178
2299,42109,PA,Snyder,40.755348,-77.073
2300,42111,PA,Somerset,39.981297,-79.0285
2301,42113,PA,Sullivan,41.43979,-76.5115
2302,42115,PA,Susquehanna,41.819665,-75.801
2303,42117,PA,Tioga,41.766859,-77.2573
2304,42119,PA,Union,40.962179,-77.0555
2305,42121,PA,Venango,41.40198,-79.7544
2306,42123,PA,Warren,41.843669,-79.3132
2307,42125,PA,Washington,40.200005,-80.2521
2308,42127,PA,Wayne,41.646589,-75.2925
2309,42129,PA,Westmoreland,40.311068,-79.4667
2310,42131,PA,Wyoming,41.525137,-76.0088
2311,42133,PA,York,39.921839,-76.7284
2312,44001,RI,Bristol,41.705271,-71.2851
2313,44003,RI,Kent,41.67775,-71.5763
2314,44005,RI,Newport,41.502732,-71.2841
2315,44007,RI,Providence,41.870488,-71.5782
2316,44009,RI,Washington,41.401162,-71.6176
2317,45001,SC,Abbeville,34.213809,-82.4605
2318,45003,SC,Aiken,33.549317,-81.6339
2319,45005,SC,Allendale,32.979784,-81.3634
2320,45007,SC,Anderson,34.519549,-82.6381
2321,45009,SC,Bamberg,33.203021,-81.0532
2322,45011,SC,Barnwell,33.26068,-81.4338
2323,45013,SC,Beaufort,32.358147,-80.6893
2324,45015,SC,Berkeley,33.2077,-79.9537
2325,45017,SC,Calhoun,33.67478,-80.7803
2326,45019,SC,Charleston,32.800458,-79.9425
2327,45021,SC,Cherokee,35.049796,-81.6076
2328,45023,SC,Chester,34.689345,-81.1612
2329,45025,SC,Chesterfield,34.637018,-80.1592
2330,45027,SC,Clarendon,33.664682,-80.2179
2331,45029,SC,Colleton,32.83498,-80.6553
2332,45031,SC,Darlington,34.332185,-79.9621
2333,45033,SC,Dillon,34.390172,-79.375
2334,45035,SC,Dorchester,33.082186,-80.4047
2335,45037,SC,Edgefield,33.776498,-81.9682
2336,45039,SC,Fairfield,34.395669,-81.127
2337,45041,SC,Florence,34.028535,-79.7102
2338,45043,SC,Georgetown,33.41753,-79.3008
2339,45045,SC,Greenville,34.892645,-82.3721
2340,45047,SC,Greenwood,34.155796,-82.1279
2341,45049,SC,Hampton,32.778323,-81.1434
2342,45051,SC,Horry,33.909269,-78.9767
2343,45053,SC,Jasper,32.43059,-81.0216
2344,45055,SC,Kershaw,34.338356,-80.5909
2345,45057,SC,Lancaster,34.686818,-80.7037
2346,45059,SC,Laurens,34.483477,-82.0057
2347,45061,SC,Lee,34.15864,-80.2512
2348,45063,SC,Lexington,33.892554,-81.2729
2349,45065,SC,McCormick,33.897605,-82.3162
2350,45067,SC,Marion,34.080701,-79.3621
2351,45069,SC,Marlboro,34.601805,-79.6779
2352,45071,SC,Newberry,34.28973,-81.6001
2353,45073,SC,Oconee,34.748759,-83.0615
2354,45075,SC,Orangeburg,33.436135,-80.8029
2355,45077,SC,Pickens,34.887362,-82.7254
2356,45079,SC,Richland,34.029783,-80.8966
2357,45081,SC,Saluda,34.005278,-81.7279
2358,45083,SC,Spartanburg,34.933239,-81.9911
2359,45085,SC,Sumter,33.916046,-80.3825
2360,45087,SC,Union,34.690514,-81.6158
2361,45089,SC,Williamsburg,33.626463,-79.7165
2362,45091,SC,York,34.97019,-81.1832
2363,46003,SD,Aurora,43.724719,-98.5776
2364,46005,SD,Beadle,44.418265,-98.2794
2365,46007,SD,Bennett,43.184826,-101.6764
2366,46009,SD,Bon Homme,42.986031,-97.8856
2367,46011,SD,Brookings,44.376675,-96.7978
2368,46013,SD,Brown,45.589254,-98.3522
2369,46015,SD,Brule,43.72988,-99.0929
2370,46017,SD,Buffalo,44.044306,-99.204
2371,46019,SD,Butte,44.896435,-103.5018
2372,46021,SD,Campbell,45.782241,-100.028
2373,46023,SD,Charles Mix,43.206185,-98.5951
2374,46025,SD,Clark,44.855211,-97.7249
2375,46027,SD,Clay,42.912997,-96.9798
2376,46029,SD,Codington,44.966324,-97.1988
2377,46031,SD,Corson,45.69834,-101.176
2378,46033,SD,Custer,43.684943,-103.4623
2379,46035,SD,Davison,43.680439,-98.1559
2380,46037,SD,Day,45.362283,-97.5937
2381,46039,SD,Deuel,44.75629,-96.6902
2382,46041,SD,Dewey,45.150005,-100.8522
2383,46043,SD,Douglas,43.391506,-98.3584
2384,46045,SD,Edmunds,45.41168,-99.2054
2385,46047,SD,Fall River,43.221504,-103.5121
2386,46049,SD,Faulk,45.065476,-99.1536
2387,46051,SD,Grant,45.172637,-96.7723
2388,46053,SD,Gregory,43.179094,-99.2022
2389,46055,SD,Haakon,44.284312,-101.5918
2390,46057,SD,Hamlin,44.680619,-97.1786
2391,46059,SD,Hand,44.546713,-99.0046
2392,46061,SD,Hanson,43.680612,-97.7968
2393,46063,SD,Harding,45.596612,-103.4739
2394,46065,SD,Hughes,44.392258,-99.9858
2395,46067,SD,Hutchinson,43.33671,-97.7494
2396,46069,SD,Hyde,44.537301,-99.4921
2397,46071,SD,Jackson,43.677294,-101.6265
2398,46073,SD,Jerauld,44.063416,-98.6232
2399,46075,SD,Jones,43.95199,-100.6861
2400,46077,SD,Kingsbury,44.362969,-97.4993
2401,46079,SD,Lake,44.02845,-97.1232
2402,46081,SD,Lawrence,44.353669,-103.7965
2403,46083,SD,Lincoln,43.27942,-96.7223
2404,46085,SD,Lyman,43.894812,-99.8419
2405,46087,SD,McCook,43.678924,-97.362
2406,46089,SD,McPherson,45.784249,-99.2114
2407,46091,SD,Marshall,45.737054,-97.5809
2408,46093,SD,Meade,44.606792,-102.7159
2409,46095,SD,Mellette,43.58493,-100.7606
2410,46097,SD,Miner,44.017327,-97.6098
2411,46099,SD,Minnehaha,43.667472,-96.7957
2412,46101,SD,Moody,44.012429,-96.6761
2418,46102,SD,Oglala Lakota,43.341937,-102.5595
2413,46103,SD,Pennington,44.002349,-102.8238
2414,46105,SD,Perkins,45.483387,-102.468
2415,46107,SD,Potter,45.064276,-99.9496
2416,46109,SD,Roberts,45.623397,-96.9476
2417,46111,SD,Sanborn,44.021032,-98.0921
2419,46115,SD,Spink,44.931034,-98.3396
2420,46117,SD,Stanley,44.415547,-100.7492
2421,46119,SD,Sully,44.722325,-100.1314
2422,46121,SD,Todd,43.208172,-100.7172
2423,46123,SD,Tripp,43.349729,-99.8762
2424,46125,SD,Turner,43.30867,-97.1502
2425,46127,SD,Union,42.831106,-96.6508
2426,46129,SD,Walworth,45.427605,-100.0279
2427,46135,SD,Yankton,43.006607,-97.3883
2428,46137,SD,Ziebach,44.981666,-101.6692
2429,47001,TN,Anderson,36.116731,-84.1954
2430,47003,TN,Bedford,35.51366,-86.4583
2431,47005,TN,Benton,36.069253,-88.0712
2432,47007,TN,Bledsoe,35.593668,-85.206
2433,47009,TN,Blount,35.688185,-83.923
2434,47011,TN,Bradley,35.153914,-84.8594
2435,47013,TN,Campbell,36.401592,-84.1593
2436,47015,TN,Cannon,35.808394,-86.0624
2437,47017,TN,Carroll,35.967896,-88.4517
2438,47019,TN,Carter,36.284744,-82.1266
2439,47021,TN,Cheatham,36.25518,-87.1008
2440,47023,TN,Chester,35.416639,-88.6055
2441,47025,TN,Claiborne,36.501557,-83.6607
2442,47027,TN,Clay,36.545765,-85.5457
2443,47029,TN,Cocke,35.916198,-83.1192
2444,47031,TN,Coffee,35.488759,-86.0782
2445,47033,TN,Crockett,35.811312,-89.1353
2446,47035,TN,Cumberland,35.952398,-84.9948
2447,47037,TN,Davidson,36.169129,-86.7848
2448,47039,TN,Decatur,35.603422,-88.1074
2449,47041,TN,DeKalb,35.98222,-85.8336
2450,47043,TN,Dickson,36.145533,-87.3642
2451,47045,TN,Dyer,36.054196,-89.3983
2452,47047,TN,Fayette,35.196993,-89.4138
2453,47049,TN,Fentress,36.376079,-84.9327
2454,47051,TN,Franklin,35.155926,-86.0992
2455,47053,TN,Gibson,35.991694,-88.9338
2456,47055,TN,Giles,35.202723,-87.0353
2457,47057,TN,Grainger,36.277463,-83.5095
2458,47059,TN,Greene,36.178998,-82.8477
2459,47061,TN,Grundy,35.387273,-85.7222
